mtry,trees,min_n,tree_depth,learn_rate,loss_reduction,sample_size,.metric,.estimator,mean,n,std_err,.config
14,929,25,3,0.009145436177987748,0.2158148077484522,0.5629386657848954,rsq,standard,0.5828284308538303,5,0.0023616180304884956,pre0_mod07_post0
14,1150,10,9,0.02575900820402266,12.545902071333726,0.8887430302371893,mae,standard,1.365156064302784,5,0.004170073386135296,pre0_mod08_post0
14,1150,10,9,0.02575900820402266,12.545902071333726,0.8887430302371893,rmse,standard,1.798102706070821,5,0.0035535245355678945,pre0_mod08_post0
14,1150,10,9,0.02575900820402266,12.545902071333726,0.8887430302371893,rsq,standard,0.6347809092152572,5,0.0017018933467582956,pre0_mod08_post0
16,1266,37,8,0.007083153464008191,0.0014465919267016073,0.7302456523990258,mae,standard,1.3606929500131475,5,0.004352566013680982,pre0_mod09_post0
16,1266,37,8,0.007083153464008191,0.0014465919267016073,0.7302456523990258,rmse,standard,1.794749435888625,5,0.003575783399315284,pre0_mod09_post0
16,1266,37,8,0.007083153464008191,0.0014465919267016073,0.7302456523990258,rsq,standard,0.635810854371019,5,0.0017331333270113084,pre0_mod09_post0
19,905,17,8,0.0011474757896933329,0.007325711347496002,0.5259857498458587,mae,standard,1.6197053275933253,5,0.002513678504756438,pre0_mod10_post0
19,905,17,8,0.0011474757896933329,0.007325711347496002,0.5259857498458587,rmse,standard,2.055933180708122,5,0.0035527149598776936,pre0_mod10_post0
19,905,17,8,0.0011474757896933329,0.007325711347496002,0.5259857498458587,rsq,standard,0.6191317299996276,5,0.0016997549767714362,pre0_mod10_post0
20,1375,15,5,0.0019136738151381558,2.1091910144356096,0.9316850046743639,mae,standard,1.494882984489445,5,0.003015910484722169,pre0_mod11_post0
20,1375,15,5,0.0019136738151381558,2.1091910144356096,0.9316850046743639,rmse,standard,1.927251777408818,5,0.0032572629407302293,pre0_mod11_post0
20,1375,15,5,0.0019136738151381558,2.1091910144356096,0.9316850046743639,rsq,standard,0.604303927694777,5,0.0021175506435496547,pre0_mod11_post0
21,1773,39,8,0.07307962447072652,4.852581379506284e-5,0.6842763311501282,mae,standard,1.3575326891781598,5,0.004383516907204168,pre0_mod12_post0
21,1773,39,8,0.07307962447072652,4.852581379506284e-5,0.6842763311501282,rmse,standard,1.7912639510978556,5,0.003785101337288218,pre0_mod12_post0
21,1773,39,8,0.07307962447072652,4.852581379506284e-5,0.6842763311501282,rsq,standard,0.6372176779320513,5,0.0017308754482299835,pre0_mod12_post0
23,1854,19,4,0.007923635489921838,0.599338107414555,0.9624574077470849,mae,standard,1.3860672248359203,5,0.0035675424017898266,pre0_mod13_post0
23,1854,19,4,0.007923635489921838,0.599338107414555,0.9624574077470849,rmse,standard,1.8197524780405883,5,0.0034696014193518017,pre0_mod13_post0
23,1854,19,4,0.007923635489921838,0.599338107414555,0.9624574077470849,rsq,standard,0.6270899059013922,5,0.001755154556967524,pre0_mod13_post0
24,1462,13,8,0.013595071747344235,4.833407858986051,0.6076890884743382,mae,standard,1.3586203284144187,5,0.004390918343204231,pre0_mod14_post0
24,1462,13,8,0.013595071747344235,4.833407858986051,0.6076890884743382,rmse,standard,1.7920401929580292,5,0.0037171811874676898,pre0_mod14_post0
24,1462,13,8,0.013595071747344235,4.833407858986051,0.6076890884743382,rsq,standard,0.6368968714551863,5,0.0017003721349467115,pre0_mod14_post0
26,850,6,5,0.08372812837343933,0.016971117720860133,0.5800507186097092,mae,standard,1.3583315493840442,5,0.004422789854588089,pre0_mod15_post0
26,850,6,5,0.08372812837343933,0.016971117720860133,0.5800507186097092,rmse,standard,1.79197545697357,5,0.003779028680470349,pre0_mod15_post0
26,850,6,5,0.08372812837343933,0.016971117720860133,0.5800507186097092,rsq,standard,0.636922477595731,5,0.001652861462043713,pre0_mod15_post0
27,1944,30,5,0.0015922238728889265,66.47554605467754,0.7757171789339433,mae,standard,1.460177835822398,5,0.00317247035748057,pre0_mod16_post0
27,1944,30,5,0.0015922238728889265,66.47554605467754,0.7757171789339433,rmse,standard,1.8913789960624174,5,0.003305022911145956,pre0_mod16_post0
27,1944,30,5,0.0015922238728889265,66.47554605467754,0.7757171789339433,rsq,standard,0.610859127324008,5,0.00198331448187143,pre0_mod16_post0
28,356,32,4,0.012386971820338375,1.0745749066042354,0.6219013480159143,mae,standard,1.4953419077562338,5,0.0027771486692861843,pre0_mod17_post0
28,356,32,4,0.012386971820338375,1.0745749066042354,0.6219013480159143,rmse,standard,1.9293701039641418,5,0.0031111185011966896,pre0_mod17_post0
28,356,32,4,0.012386971820338375,1.0745749066042354,0.6219013480159143,rsq,standard,0.5957270540270652,5,0.00229696352400497,pre0_mod17_post0
30,1196,29,6,0.0013369776652601417,0.02068982003545479,0.9129014724904361,mae,standard,1.5472114364723943,5,0.002356306198502791,pre0_mod18_post0
30,1196,29,6,0.0013369776652601417,0.02068982003545479,0.9129014724904361,rmse,standard,1.9805712317215274,5,0.0028453488268266026,pre0_mod18_post0
30,1196,29,6,0.0013369776652601417,0.02068982003545479,0.9129014724904361,rsq,standard,0.6072445600537089,5,0.0020290805604095503,pre0_mod18_post0
32,1431,23,7,0.003065989329170015,0.04444244692935402,0.7108479988722441,mae,standard,1.3714007687292225,5,0.003936619225662823,pre0_mod19_post0
32,1431,23,7,0.003065989329170015,0.04444244692935402,0.7108479988722441,rmse,standard,1.8044696956792168,5,0.0033474337973731292,pre0_mod19_post0
32,1431,23,7,0.003065989329170015,0.04444244692935402,0.7108479988722441,rsq,standard,0.6329020730286679,5,0.001723627270515073,pre0_mod19_post0
34,620,12,6,0.09291548382752525,2.4078535708749573,0.8098296990967355,mae,standard,1.3572832211191628,5,0.00435797458992146,pre0_mod20_post0
34,620,12,6,0.09291548382752525,2.4078535708749573,0.8098296990967355,rmse,standard,1.790598036656162,5,0.003661757656642238,pre0_mod20_post0
